iq,rotor
0.234423,8.490296
0.240672,8.497007
0.249379,8.510429
0.249633,8.51714
0.253267,8.523851
0.264077,8.535932
0.274511,8.539959
0.295093,8.548012
0.320118,8.553381
0.342903,8.557407
0.370492,8.570159
0.391051,8.576869
0.395187,8.582238
0.398617,8.580896
0.423688,8.590292
0.458133,8.597674
0.474577,8.606399
0.472098,8.611096
0.470272,8.61915
0.469572,8.62519
0.461076,8.632572
0.44792,8.645324
0.43161,8.651363
0.410298,8.662102
0.387704,8.667471
0.386685,8.672839
0.395435,8.676866
0.418351,8.689617
0.432975,8.693645
0.437735,8.699684
0.442494,8.706395
0.447683,8.714449
0.450142,8.721831
0.448605,8.722502
0.456845,8.733911
0.464022,8.741964
0.45912,8.747334
0.456082,8.758742
0.439667,8.769481
0.407214,8.774178
0.394056,8.778875
0.406613,8.783574
0.432002,8.785587
0.463007,8.794312
0.494488,8.801693
0.502958,8.806392
0.501226,8.817801
0.47949,8.828538
0.441511,8.840619
0.39943,8.851357
0.357238,8.860752
0.323683,8.872832
0.293291,8.882898
0.273135,8.894979
0.261436,8.90169
0.258494,8.915112
0.250157,8.929877
0.229817,8.939943
0.213758,8.945984
0.208279,8.95605
0.22321,8.964775
0.239682,8.972157
0.25754,8.984238
0.26187,8.995646
0.259509,9.007727
0.243102,9.015779
0.236047,9.031216
0.221971,9.043296
0.204343,9.053362
0.189999,9.068128
0.168103,9.071483
0.168834,9.08222
0.188741,9.089603
0.212491,9.098328
0.231963,9.109065
0.244411,9.117789
0.253485,9.133897
0.242538,9.149332
0.217682,9.164097
0.179149,9.171479
0.158667,9.180874
0.155803,9.194968
0.149402,9.207048
0.142969,9.215773
0.143941,9.22584
0.154558,9.235235
0.162668,9.247315
0.165466,9.263422
0.151433,9.276844
0.130754,9.28624
0.13051,9.298321
0.126941,9.3104
0.119158,9.326507
0.105844,9.3406
0.090447,9.347312
0.083799,9.370801
0.068399,9.379525
0.062496,9.388249
0.066117,9.408382
0.056154,9.425161
0.044176,9.437242
0.034785,9.456703
0.02784,9.467442
0.023875,9.480193
0.026513,9.485561
0.038176,9.493615
0.058342,9.513748
0.05987,9.527843
0.054369,9.541264
0.051243,9.551331
0.048387,9.566096
0.045772,9.576162
0.047139,9.590927
0.05277,9.598981
0.060716,9.611732
0.065713,9.62314
0.070327,9.633207
0.081322,9.64126
0.097679,9.656696
0.109843,9.670118
0.107482,9.677502
0.108459,9.686226
0.126863,9.697635
0.138362,9.701661
0.160225,9.715755
0.169857,9.724479
0.178948,9.739244
0.175933,9.747297
0.172765,9.760719
0.168211,9.771457
0.168848,9.781524
0.162305,9.791591
0.163521,9.798302
0.1751,9.804342
0.200217,9.810382
0.23012,9.818436
0.251524,9.825817
0.270641,9.836555
0.283992,9.855347
0.264982,9.866756
0.222332,9.874138
0.200424,9.882863
0.19906,9.889574
0.205332,9.907022
0.199419,9.920444
0.181958,9.931183
0.169424,9.943934
0.155933,9.950645
0.152377,9.964739
0.150818,9.978162
0.140623,9.997623
0.124644,10.008362
0.107972,10.017086
0.104361,10.028495
0.103246,10.035877
0.111028,10.050641
0.116396,10.061379
0.117585,10.076816
0.119136,10.086211
0.118376,10.095607
0.115215,10.111713
0.11182,10.121109
0.107648,10.133189
0.110024,10.149967
0.104126,10.164061
0.09355,10.178825
0.082853,10.197617
0.066627,10.20567
0.062957,10.213723
0.066443,10.224462
0.070055,10.237212
0.073823,10.251307
0.070206,10.26607
0.061066,10.280164
0.060761,10.285532
0.062011,10.30231
0.060671,10.317746
0.054117,10.332511
0.044304,10.347946
0.039954,10.361368
0.033533,10.372778
0.029207,10.385529
0.03161,10.396267
0.031813,10.411031
0.025993,10.419756
0.027583,10.431165
0.027511,10.447943
0.026041,10.459352
0.024981,10.471432
0.024555,10.487539
0.02254,10.499619
0.023663,10.516397
0.02142,10.531833
0.017273,10.549282
0.008827,10.557335
0.006575,10.570086
0.006176,10.584851
0.004267,10.596931
0.002198,10.605655
0.002268,10.62042
0.006838,10.633842
0.005529,10.651962
0.003759,10.666727
0.003203,10.684847
-0.002945,10.69827
-0.009931,10.706994
-0.007553,10.721758
-0.006129,10.733167
-0.007792,10.749274
-0.011267,10.761354
-0.009939,10.775448
-0.010573,10.786185
-0.007373,10.798265
-0.00871,10.817057
-0.015776,10.837191
-0.022153,10.850613
-0.03258,10.868062
-0.047853,10.881484
-0.058652,10.900947
-0.079649,10.916382
-0.091923,10.936516
-0.108432,10.944569
-0.109541,10.960675
-0.104885,10.97477
-0.105938,10.995574
-0.118498,11.009667
-0.135925,11.018393
-0.129605,11.033156
-0.116667,11.049263
-0.11458,11.067384
-0.119164,11.082819
-0.128194,11.10161
-0.149605,11.115032
-0.163675,11.136508
-0.183006,11.152615
-0.202043,11.169393
-0.211522,11.180802
-0.207888,11.198251
-0.202933,11.213017
-0.193489,11.229122
-0.190191,11.245229
-0.194977,11.266705
-0.211638,11.278114
-0.225777,11.290195
-0.213303,11.300932
-0.18961,11.319053
-0.170961,11.330462
-0.155951,11.339186
-0.137512,11.347239
-0.114309,11.364689
-0.102232,11.371399
-0.08526,11.380123
-0.066388,11.39019
-0.053658,11.399586
-0.040394,11.410995
-0.030457,11.421734
-0.019926,11.427102
-0.007225,11.436498
0.000743,11.449249
0.007241,11.462
0.01195,11.472067
0.017986,11.47341
0.029875,11.478778
0.046612,11.482804
0.077798,11.492871
0.100545,11.500925
0.121423,11.512334
0.130512,11.523743
0.127978,11.525085
0.138825,11.529782
0.169984,11.545218
0.191933,11.548573
0.20446,11.560655
0.212522,11.565352
0.224034,11.574747
0.233516,11.584814
0.232179,11.595552
0.22429,11.604948
0.224559,11.61233
0.230634,11.616357
0.247979,11.622397
0.281079,11.627094
0.322443,11.635819
0.342185,11.650583
0.328277,11.653939
0.312739,11.656624
0.327254,11.657295
0.368969,11.67273
0.39151,11.674744
0.403325,11.681455
0.41918,11.686824
0.436546,11.695549
0.439511,11.701589
0.430739,11.706286
0.430912,11.712997
0.448646,11.718367
0.465101,11.721722
0.479432,11.731789
0.482014,11.735815
0.478443,11.745212
0.468008,11.753936
0.44995,11.760647
0.429665,11.770042
0.411471,11.773397
0.403351,11.780109
0.410295,11.78682
0.426945,11.788163
0.454531,11.792861
0.486871,11.80427
0.494866,11.816349
0.470281,11.823732
0.433843,11.82843
0.408268,11.833799
0.400996,11.848563
0.390905,11.856617
0.370086,11.863328
0.358931,11.865341
0.370769,11.874066
0.396063,11.882119
0.408338,11.892185
0.40427,11.897554
0.394889,11.904266
0.395669,11.908963
0.40659,11.922386
0.409443,11.923728
0.40597,11.929769
0.415024,11.940506
0.427345,11.949903
0.41969,11.967351
0.384103,11.984129
0.320101,11.99688
0.258459,12.007618
0.213787,12.017014
0.187436,12.027081
0.181163,12.031778
0.195537,12.03916
0.224974,12.049898
0.250572,12.059294
0.260653,12.073387
0.261752,12.081441
0.260144,12.090837
0.250026,12.10493
0.241023,12.122378
0.212178,12.136472
0.183089,12.141841
0.170194,12.143854
0.194791,12.158619
0.214583,12.169357
0.229178,12.182108
0.231457,12.187477
0.24265,12.197544
0.247499,12.207611
0.254797,12.217677
0.260511,12.22506
0.267174,12.233113
0.279121,12.242509
0.29452,12.24989
0.304036,12.260629
0.314668,12.265998
0.323128,12.280763
0.325371,12.289487
0.323477,12.294856
0.322008,12.30358
0.320873,12.313647
0.329522,12.31566
0.348036,12.324385
0.369885,12.33378
0.379842,12.340492
0.392102,12.348545
0.397572,12.355927
0.396288,12.368008
0.390961,12.373377
0.380182,12.38143
0.375776,12.390825
0.376875,12.402234
0.372481,12.408945
0.370758,12.422368
0.354892,12.42975
0.336261,12.440489
0.324468,12.452568
0.312661,12.460622
0.295076,12.474044
0.281945,12.484111
0.263776,12.498204
0.24494,12.510283
0.222811,12.521022
0.202614,12.529076
0.195361,12.54384
0.187897,12.551893
0.186566,12.565987
0.187886,12.576054
0.185246,12.580751
0.19997,12.597529
0.195882,12.61028
0.180513,12.621018
0.162326,12.635112
0.147875,12.647863
0.129492,12.661285
0.117542,12.675379
0.105677,12.686789
0.104147,12.700882
0.096808,12.710948
0.088648,12.727055
0.085255,12.741819
0.076353,12.751215
0.070775,12.757256
0.079234,12.769335
0.093987,12.780073
0.103111,12.789469
0.119127,12.797522
0.129732,12.815642
0.124995,12.831078
0.111301,12.843158
0.090522,12.855909
0.073819,12.869331
0.065997,12.883425
0.055097,12.896847
0.05159,12.90423
0.058058,12.912283
0.070807,12.923021
0.081708,12.939798
0.07861,12.956576
0.065376,12.974026
0.045387,12.996173
0.029304,13.004227
0.020911,13.017649
0.014411,13.031071
0.011497,13.047178
0.007918,13.061942
0.00245,13.077378
0.000088,13.092142
-0.004811,13.110263
-0.003824,13.119658
-0.00763,13.130396
-0.004094,13.142476
-0.003525,13.164623
-0.00916,13.184085
-0.016096,13.201534
-0.025097,13.218312
-0.033278,13.232405
-0.034413,13.244486
-0.026943,13.253881
-0.022662,13.266633
-0.021383,13.281396
-0.018324,13.290121
-0.010746,13.310255
-0.010584,13.329717
-0.023265,13.339113
-0.023527,13.351192
-0.021469,13.361259
-0.018014,13.371998
-0.011318,13.387433
-0.005267,13.404211
-0.005406,13.422333
-0.006953,13.436425
-0.013815,13.448504
-0.013049,13.452532
-0.003143,13.461927
0.006583,13.473336
0.009002,13.482061
0.01736,13.4928
0.025914,13.510248
0.026959,13.518971
0.022287,13.52971
0.022739,13.541119
0.023796,13.555883
0.022969,13.566622
0.022955,13.583399
0.022342,13.598835
0.017353,13.608232
0.017989,13.618969
0.020945,13.630378
0.021008,13.646484
0.016999,13.655881
0.014923,13.673329
0.010079,13.68608
0.009934,13.700174
0.013114,13.708227
0.012944,13.722321
0.01582,13.743796
0.007003,13.761246
-0.001591,13.771313
-0.009411,13.785406
-0.011199,13.793459
-0.008662,13.806881
-0.007138,13.816948
-0.006093,13.831041
-0.003873,13.845807
-0.003384,13.86057
-0.003255,13.873993
-0.008865,13.882717
-0.005299,13.891442
0.001878,13.908219
0.000283,13.922985
-0.000918,13.935064
-0.001119,13.947815
-0.003363,13.961238
-0.004818,13.972647
-0.006138,13.984727
-0.003618,13.999492
-0.004466,14.012916
-0.009177,14.024996
-0.008975,14.039759
-0.012082,14.053853
-0.020234,14.068618
-0.021522,14.078685
-0.024049,14.089423
-0.021635,14.099488
-0.016893,14.111569
-0.011908,14.129689
-0.013873,14.144454
-0.01835,14.149153
-0.014192,14.162574
-0.011177,14.175997
-0.010846,14.188747
-0.008659,14.194788
-0.005804,14.206867
-0.006633,14.22633
-0.005916,14.234383
-0.002253,14.24445
-0.002224,14.255858
0.001414,14.269281
0.001456,14.283375
-0.000055,14.300825
0.000111,14.312904
-0.000928,14.3223
0.000918,14.331695
0.004216,14.348473
0.00476,14.355185
0.007622,14.365252
0.010387,14.373304
0.015312,14.383371
0.023222,14.388069
0.034377,14.396793
0.050133,14.40686
0.065661,14.4129
0.088974,14.423637
0.104569,14.433704
0.114234,14.44243
0.120048,14.45451
0.12006,14.463905
0.120458,14.475315
0.114369,14.484038
0.110573,14.495449
0.109144,14.506857
0.106797,14.519608
0.102495,14.534373
0.091067,14.542425
0.089775,14.553164
0.089279,14.563231
0.090769,14.575981
0.090391,14.587392
0.085291,14.602155
0.07798,14.614907
0.067701,14.633027
0.056518,14.641752
0.049259,14.659872
0.04247,14.667253
0.04083,14.675979
0.042538,14.686046
0.048408,14.696783
0.052747,14.705507
0.066491,14.717588
0.077082,14.731009
0.075045,14.738392
0.078886,14.752485
0.080935,14.765907
0.07759,14.773291
0.080383,14.787383
0.078522,14.802148
0.071376,14.808187
0.072542,14.824965
0.071345,14.838388
0.069074,14.851139
0.06281,14.85718
0.069377,14.865904
0.085433,14.8753
0.100441,14.88134
0.125943,14.892749
0.150472,14.89946
0.168306,14.909527
0.182269,14.920265
0.193035,14.931673
0.189191,14.946439
0.171155,14.954491
0.157608,14.962545
0.159144,14.970598
0.1725,14.980665
0.18633,14.986705
0.201511,14.990061
0.232707,15.000799
0.265362,15.009522
0.289253,15.014892
0.308196,15.022275
0.32477,15.026973
0.338401,15.035026
0.351727,15.042409
0.35842,15.050461
0.358938,15.059187
0.353029,15.071266
0.335457,15.079989
0.316336,15.082675
0.310521,15.096769
0.308174,15.108849
0.290363,15.120257
0.262567,15.130996
0.234272,15.141063
0.213918,15.153142
0.209651,15.154484
0.229906,15.160524
0.260179,15.171262
0.280801,15.180658
0.286658,15.192066
0.282533,15.202133
0.273562,15.208174
0.269318,15.215555
0.274527,15.220924
0.290461,15.234347
0.298044,15.243744
0.2999,15.248442
0.301279,15.261863
0.296165,15.26589
0.29673,15.271259
0.315636,15.279312
0.335586,15.286695
0.352052,15.296761
0.362508,15.305486
0.363406,15.310854
0.359983,15.316895
0.367415,15.32562
0.379515,15.333001
0.381636,15.346424
0.369903,15.358504
0.339964,15.363873
0.320764,15.369913
0.322907,15.380651
0.324639,15.389376
0.3269,15.392731
0.340169,15.405483
0.350876,15.417562
0.345785,15.418234
0.349494,15.427629
0.357362,15.43434
0.368782,15.444407
0.36897,15.455145
0.359421,15.46454
0.337726,15.472593
0.332276,15.477292
0.335809,15.488701
0.341143,15.492055
0.355406,15.496082
0.377439,15.510847
0.383691,15.521585
0.366526,15.533665
0.337673,15.537692
0.320209,15.548429
0.321633,15.55514
0.319682,15.570577
0.309763,15.578629
0.302374,15.589367
0.287655,15.602791
0.268889,15.607489
0.259531,15.616884
0.260464,15.632992
0.247758,15.641044
0.238185,15.653794
0.22717,15.664533
0.216842,15.67527
0.208423,15.692048
0.187612,15.704801
0.160257,15.714868
0.1419,15.725605
0.139006,15.740369
0.136025,15.75245
0.128394,15.759161
0.138106,15.777281
0.133554,15.787348
0.123398,15.804796
0.109056,15.816875
0.09747,15.825601
0.093912,15.848418
0.083711,15.855129
0.079123,15.869224
0.078567,15.888686
0.070278,15.902779
0.062488,15.912846
0.055697,15.922242
0.061474,15.930294
0.072992,15.941032
0.094321,15.951099
0.108182,15.963852
0.113685,15.972575
0.120144,15.98667
0.119536,15.99338
0.131047,16.004118
0.141933,16.014185
0.151092,16.022909
0.159335,16.034319
0.168598,16.041029
0.178312,16.052439
0.190717,16.063847
0.194708,16.072573
0.194093,16.085995
0.185517,16.100088
0.166657,16.111496
0.151568,16.124918
0.141439,16.133644
0.137749,16.136328
0.149393,16.14908
0.156448,16.156462
0.170474,16.170555
0.171136,16.184649
0.159709,16.19673
0.147373,16.211493
0.12935,16.222231
0.119722,16.233639
0.114209,16.249746
0.098079,16.259142
0.092782,16.273235
0.084261,16.287329
0.076435,16.297396
0.070976,16.31082
0.069304,16.321556
0.072277,16.341019
0.062412,16.353098
0.054001,16.363165
0.054974,16.372561
0.059262,16.393366
0.049642,16.405445
0.04148,16.428263
0.031414,16.436989
0.027716,16.448397
0.024459,16.462492
0.023315,16.475243
0.019246,16.491348
0.018042,16.502087
0.014334,16.511482
0.012706,16.528261
0.010329,16.545038
0.009352,16.556446
0.006723,16.566513
0.004464,16.577251
0.005753,16.60074
0.003023,16.621546
-0.014289,16.636982
-0.024537,16.646378
-0.026657,16.659128
-0.023725,16.671879
-0.020855,16.687984
-0.02118,16.701408
-0.02459,16.718185
-0.033621,16.730938
-0.040443,16.749056
-0.050077,16.773888
-0.075679,16.792007
-0.110172,16.808115
-0.138165,16.818853
-0.141624,16.83563
-0.135309,16.851738
-0.134466,16.866503
-0.133335,16.881268
-0.124639,16.896704
-0.124201,16.913481
-0.13159,16.927574
-0.130459,16.940996
-0.128203,16.959787
-0.129833,16.97254
-0.130437,16.987303
-0.135919,17.004753
-0.146375,17.020189
-0.153307,17.034952
-0.152143,17.046362
-0.139089,17.05777
-0.124383,17.068508
-0.108834,17.080589
-0.099243,17.09334
-0.083474,17.102066
-0.067534,17.114817
-0.055353,17.132265
-0.060212,17.143673
-0.064828,17.156425
-0.065482,17.167835
-0.059423,17.181255
-0.05733,17.191994
-0.051028,17.205418
-0.053522,17.215485
-0.046226,17.229576
-0.042646,17.242329
-0.040176,17.24971
-0.032596,17.255751
-0.024076,17.271187
-0.017908,17.288635
-0.02225,17.300043
-0.025435,17.314138
-0.02486,17.32756
-0.029638,17.338297
-0.032124,17.352392
-0.036393,17.362459
-0.032305,17.374538
-0.027889,17.385277
-0.025307,17.401382
-0.023622,17.410778
-0.018848,17.416147
-0.013226,17.428228
-0.006964,17.439636
-0.006098,17.451715
-0.003254,17.468494
-0.005714,17.477219
-0.003748,17.486614
-0.000066,17.495338
0.006251,17.508091
0.012421,17.517485
0.017154,17.526882
0.020429,17.534264
0.03067,17.545002
0.035876,17.549028
0.048895,17.557083
0.071904,17.569834
0.088398,17.583927
0.085111,17.590637
0.084049,17.601376
0.085442,17.605404
0.104049,17.614126
0.12642,17.62755
0.137208,17.638287
0.13389,17.644999
0.134418,17.653051
0.146987,17.661106
0.16787,17.670502
0.182752,17.682581
0.181578,17.689291
0.174423,17.702042
0.163669,17.711439
0.154442,17.715466
0.169062,17.726204
0.189277,17.7356
0.207354,17.74164
0.219452,17.752377
0.226354,17.759758
0.232548,17.765799
0.251273,17.774525
0.266493,17.783247
0.274187,17.799355
0.252728,17.812778
0.216591,17.820829
0.189565,17.826199
0.187632,17.829556
0.219047,17.838951
0.250623,17.848347
0.276883,17.8564
0.286205,17.873178
0.273024,17.881229
0.250514,17.886599
0.240298,17.901363
0.231925,17.906063
0.230872,17.914787
0.242278,17.923512
0.252836,17.931564
0.269051,17.944317
0.2736,17.953712
0.267299,17.966463
0.24841,17.971832
0.242819,17.97653
0.254473,17.979885
0.285576,17.996664
0.310301,18.003374
0.314178,18.015453
0.30466,18.024179
0.287753,18.034918
0.27055,18.042299
0.256038,18.044985
0.27087,18.055721
0.297923,18.060421
0.317135,18.069815
0.33377,18.081223
0.331849,18.089277
0.319981,18.094646
0.31402,18.102028
0.322704,18.104713
0.344223,18.12015
0.354241,18.128202
0.345232,18.136927
0.329817,18.140953
0.331041,18.149677
0.340221,18.156389
0.3467,18.165785
0.344948,18.178535
0.334078,18.187931
0.310631,18.204039
0.276711,18.213434
0.235787,18.220816
0.214669,18.232225
0.206904,18.243633
0.202515,18.258398
0.184058,18.265779
0.170158,18.275177
0.170034,18.286585
0.172258,18.298664
0.171113,18.310076
0.160129,18.326853
0.140645,18.337591
0.122329,18.351683
0.113177,18.365778
0.099245,18.380543
0.0877,18.392622
0.0806,18.40873
0.074364,18.414099
0.07409,18.426849
0.07989,18.436245
0.085842,18.444969
0.097345,18.453693
0.119316,18.467117
0.124534,18.477182
0.126285,18.488592
0.128542,18.502014
0.126833,18.512081
0.127073,18.528187
0.118231,18.54228
0.109524,18.548321
0.105775,18.556374
0.118401,18.57114
0.122451,18.580534
0.127914,18.585903
0.145877,18.599325
0.157877,18.610735
0.1596,18.6255
0.147825,18.633553
0.145646,18.644291
0.146024,18.657713
0.141721,18.671135
0.129303,18.681202
0.128186,18.682545
0.146982,18.694626
0.166402,18.704691
0.179007,18.716101
0.18996,18.726166
0.192749,18.737576
0.182278,18.747643
0.170482,18.757038
0.173509,18.767105
0.179012,18.780527
0.175415,18.792608
0.171602,18.794621
0.184486,18.804688
0.20362,18.816097
0.210209,18.829517
0.204228,18.836901
0.201477,18.84831
0.196192,18.852337
0.202949,18.861732
0.223902,18.871799
0.237762,18.888577
0.227971,18.901329
0.199735,18.912737
0.178265,18.92079
0.169468,18.932871
0.161274,18.940254
0.161162,18.951662
0.163441,18.961058
0.168379,18.968439
0.180433,18.983875
0.176933,18.993942
0.17105,18.995956
0.19187,19.006023
0.218092,19.014748
0.23987,19.027498
0.245731,19.032196
0.255961,19.04092
0.265835,19.048973
0.277387,19.059711
0.276587,19.073807
0.25689,19.079174
0.240261,19.090584
0.232253,19.101322
0.228917,19.11273
0.225757,19.118771
0.226607,19.131521
0.231707,19.14226
0.224765,19.147629
0.230293,19.156353
0.240556,19.168432
0.245033,19.176485
0.248335,19.18454
0.250157,19.19729
0.244822,19.203331
0.248034,19.214741
0.240575,19.225479
0.234367,19.241583
0.216152,19.25165
0.19287,19.261717
0.174893,19.272455
0.174317,19.277824
0.177791,19.292589
0.179948,19.303999
0.168235,19.314735
0.16144,19.324802
0.162353,19.343594
0.151085,19.357687
0.13287,19.375807
0.110923,19.386545
0.086368,19.398624
0.075773,19.415405
0.06239,19.434195
0.05216,19.44359
0.047901,19.451643
0.03934,19.467079
0.041853,19.485199
0.040702,19.49728
0.038252,19.512043
0.032242,19.528824
0.023758,19.543587
0.023381,19.554995
0.024915,19.564392
0.023532,19.571102
0.033044,19.585196
0.040355,19.597946
0.040065,19.613382
0.042878,19.62278
0.042718,19.637545
0.045427,19.650965
0.051818,19.666401
0.050682,19.677811
0.045567,19.690561
0.042994,19.701298
0.038364,19.718077
0.034911,19.729486
0.035873,19.745594
0.033986,19.757673
0.031685,19.768412
0.033174,19.77915
0.035774,19.787872
0.037645,19.800625
0.041104,19.815388
0.036408,19.830154
0.027831,19.846931
0.028204,19.85767
0.02564,19.873775
0.02069,19.883842
0.016891,19.893909
0.01657,19.905991
0.020464,19.918739
0.020586,19.938204
0.014485,19.961021
0.00556,19.965048
0.002106,19.982496
0.002795,19.996592
-0.002325,20.011356
-0.009971,20.031488
-0.024492,20.041555
-0.029492,20.052963
-0.030417,20.065716
-0.027553,20.073769
-0.016146,20.086519
-0.011555,20.099272
-0.011255,20.116049
-0.01428,20.130814
-0.022607,20.146248
